PG_Q3_2012,69.330002,67.730003
PG_Q2_2012,61.040001,69.330002
PG_Q1_2012,67.43,61.040001
PG_Q4_2011,66.300003,67.43
PG_Q3_2011,63.689999,66.910004
PG_Q2_2011,63.470001,63.400002
PG_Q1_2011,61.880001,62.73
PG_Q4_2010,64.389999,61.759998
PG_Q3_2010,60.09,64.800003
PG_Q2_2010,59.84,60.32
PG_Q1_2010,63.470001,60.130001
PG_Q4_2009,61.110001,63.529999
PG_Q3_2009,57.630001,61.52
PG_Q2_2009,51.470001,57.84
PG_Q1_2009,46.75,52.23
PG_Q4_2008,61.689999,47.560001
PG_Q3_2008,69.339996,60.779999
PG_Q3_2005,59.43,58.59
PG_Q2_2005,53.00,57.869999
PG_Q1_2005,53.099998,53.099998
PG_Q4_2004,55.650002,53.259998
PG_Q3_2004,54.349998,55.50
PG_Q2_2004,54.560001,54.080002
PG_Q1_2004,104.949997,54.779999
PG_Q4_2003,99.650002,105.75
PG_Q2_2003,89.040001,92.75
PG_Q3_2002,89.50,86.150002
PG_Q3_2002,89.50,86.150002
T_Q4_2015,34.080002,39.419998
T_Q3_2015,32.48,34.619999
T_Q2_2015,35.59,32.360001
T_Q1_2015,32.619999,36.029999
T_Q4_2014,33.59,32.970001
T_Q3_2014,35.09,34.07
T_Q2_2014,35.23,35.259998
T_Q4_2013,35.240002,35.299999
T_Q2_2013,35.400002,33.779999
T_Q1_2013,36.709999,35.400002
T_Q4_2012,34.389999,36.709999
T_Q3_2012,37.630001,33.459999
T_Q4_2011,30.459999,31.280001
T_Q3_2011,28.639999,30.049999
T_Q2_2011,31.42,28.73
T_Q1_2011,30.870001,31.389999
T_Q4_2010,29.68,30.629999
T_Q3_2010,28.85,29.360001
T_Q1_2010,26.049999,24.35
T_Q3_2009,27.00,28.25
T_Q2_2009,24.940001,27.34
T_Q3_2008,28.15,28.02
T_Q1_2008,38.700001,32.75
T_Q4_2007,41.509998,37.709999
T_Q3_2007,42.419998,42.25
T_Q2_2007,41.439999,42.419998
T_Q1_2007,39.720001,41.439999
T_Q4_2006,35.669998,39.720001
T_Q3_2006,32.560001,35.299999
T_Q4_2005,24.49,27.030001
T_Q2_2002,30.549999,19.65
V_Q4_2015,76.059998,76.620003
V_Q3_2015,70.089996,78.040001
V_Q2_2015,67.940002,69.32
V_Q1_2015,65.449997,67.339996
V_Q4_2014,263.380005,65.470001
V_Q3_2014,212.850006,266.480011
V_Q2_2014,211.949997,211.169998
V_Q1_2014,217.080002,208.660004
V_Q4_2013,221.539993,212.789993
V_Q3_2013,191.289993,220.589996
V_Q2_2013,183.899994,190.800003
V_Q1_2013,169.75,183.899994
V_Q4_2012,154.160004,169.75
V_Q3_2012,134.869995,148.460007
V_Q2_2012,124.260002,134.869995
V_Q1_2012,118.00,124.260002
V_Q4_2011,103.400002,118.00
V_Q3_2011,84.970001,101.690002
V_Q2_2011,84.099998,86.220001
V_Q1_2011,73.989998,86.129997
V_Q3_2010,74.739998,71.360001
V_Q2_2010,71.00,74.739998
V_Q1_2010,91.68,71.660004
V_Q4_2009,88.00,90.699997
V_Q3_2009,68.769997,86.43
V_Q2_2009,62.279999,69.75
V_Q1_2009,54.75,62.75
V_Q4_2008,52.919998,54.400002
V_Q3_2008,60.75,53.049999
V_Q2_2008,79.639999,56.380001
VZ_Q4_2015,45.669998,54.009998
VZ_Q3_2015,43.490002,46.619999
VZ_Q2_2015,46.639999,43.830002
VZ_Q1_2015,48.450001,47.139999
VZ_Q4_2014,47.00,49.09
VZ_Q3_2014,49.73,47.619999
VZ_Q2_2014,48.880001,49.669998
VZ_Q1_2014,47.540001,49.27
VZ_Q4_2013,49.080002,47.66
VZ_Q3_2013,46.619999,49.049999
VZ_Q2_2013,50.290001,46.57
VZ_Q1_2013,49.060001,50.290001
VZ_Q4_2012,44.490002,49.060001
VZ_Q3_2012,45.639999,43.240002
VZ_Q2_2012,44.290001,45.639999
VZ_Q1_2012,38.290001,44.290001
VZ_Q4_2011,40.279999,38.290001
VZ_Q3_2011,36.73,39.970001
VZ_Q2_2011,37.060001,36.93
VZ_Q1_2011,38.580002,36.880001
VZ_Q4_2010,36.060001,38.529999
VZ_Q3_2010,32.779999,35.470001
VZ_Q2_2010,28.00989,32.75
VZ_Q1_2010,31.249876,28.759887
VZ_Q4_2006,37.629863,37.399866
VZ_Q3_2006,37.200074,37.019867
VZ_Q2_2006,33.630067,37.200074
